url_length,domain_length,subdomain_length,has_subdomain,subdomain_count,token_count,path_token_count,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,amp_count,hash_count,percent_count,digit_count,digit_ratio,has_ip,is_shortened,suspicious_tld,uses_https,has_port,url_entropy,phishing_keyword_count,url,label
32,6,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.125,0,0,0,1,0,4.288909765557392,0,https://amazon.com/faq?page=6176,0
26,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.5073801024236353,0,https://amazon.com/contact,0
39,7,3,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.10256410256410256,0,0,0,1,0,4.304257026388135,0,https://api.youtube.com/terms?page=6060,0
31,9,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,4.195816471537619,0,https://wikipedia.org/about/968,0
37,6,10,1,2,4,2,3,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.175273297885967,0,https://blog.drive.google.com/privacy,0
27,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9582291686698796,0,https://amazon.com/services,0
32,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8667292966721747,0,https://mail.spotify.com/support,0
28,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6514789228933084,0,https://docs.google.com/home,0
29,8,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,4.030394788231021,0,https://linkedin.com/docs/844,0
29,8,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,4.073329701949522,0,https://facebook.com/help/234,0
45,6,5,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.15555555555555556,0,0,0,1,0,4.597082818407665,0,https://drive.google.com/privacy/770?ref=8904,0
32,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,3.840018266288633,0,https://twitter.com/services/866,0
37,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.1891891891891892,0,0,0,0,0,4.668912825088407,0,http://linkedin.com/faq/904?page=3756,0
40,6,9,1,2,5,3,3,0,0,4,0,0,0,0,0,0,3,0.075,0,0,0,1,0,4.039822782008755,0,https://blog.docs.google.com/support/153,0
37,8,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.10810810810810811,0,0,0,1,0,4.425141203232899,0,https://linkedin.com/products?id=7498,0
29,13,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.090234012145144,0,https://stackoverflow.com/faq,0
25,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.703465189601646,0,https://spotify.com/terms,0
33,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.12121212121212122,0,0,0,1,0,4.271370634378849,0,https://netflix.com/terms?id=2999,0
34,13,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,4.160704752887782,0,https://stackoverflow.com/help/700,0
25,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.753269689515107,0,https://twitter.com/about,0
36,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.1111111111111111,0,0,0,1,0,4.36105234925443,0,https://netflix.com/contact?ref=4029,0
27,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1111111111111111,0,0,0,1,0,3.9582291686698796,0,https://github.com/home/937,0
46,13,7,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.08695652173913043,0,0,0,1,0,4.43085190156809,0,https://support.stackoverflow.com/help?id=2922,0
30,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1,0,0,0,1,0,4.081727678869736,0,https://amazon.com/privacy/668,0
33,6,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09090909090909091,0,0,0,1,0,4.06667707370723,0,https://mail.google.com/terms/675,0
30,9,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1,0,0,0,1,0,3.9898980954642873,0,https://microsoft.com/help/657,0
29,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.021268494903765,0,https://blog.netflix.com/home,0
28,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.066108939837481,0,https://netflix.com/products,0
37,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.1891891891891892,0,0,0,1,0,4.378240189894802,0,https://linkedin.com/help/201?id=4081,0
32,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.007048827786958,0,https://mail.amazon.com/products,0
27,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1111111111111111,0,0,0,1,0,3.9121138909722304,0,https://amazon.com/docs/361,0
24,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7091479170272454,0,https://amazon.com/about,0
24,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7091479170272454,0,https://amazon.com/about,0
28,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.182005814760213,0,https://blog.netflix.com/faq,0
32,6,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.125,0,0,0,1,0,4.304229296672175,0,https://github.com/blog?ref=5055,0
35,9,7,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7725989182202793,0,https://support.microsoft.com/about,0
26,9,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7962176025900556,0,https://microsoft.com/blog,0
46,7,4,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.15217391304347827,0,0,0,1,0,4.238357271736061,0,https://shop.twitter.com/services/207?ref=6022,0
31,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,3.9134007456613777,0,https://youtube.com/support/457,0
34,9,3,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,4.124083797069061,0,https://www.wikipedia.org/home/869,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.740601562950723,0,https://spotify.com/help,0
39,7,3,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.10256410256410256,0,0,0,1,0,4.406821128952238,0,https://www.youtube.com/terms?page=5380,0
24,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6572682296173897,0,https://google.com/terms,0
31,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,3.9134007456613777,0,https://youtube.com/support/462,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.653107168362812,0,https://twitter.com/help,0
25,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.753269689515107,0,https://twitter.com/about,0
35,9,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.11428571428571428,0,0,0,1,0,4.307714802597437,0,https://microsoft.com/about?id=2385,0
29,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6243797016511126,0,https://shop.spotify.com/home,0
29,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.693345218892492,0,https://shop.spotify.com/help,0
29,9,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,3.9783335811852645,0,https://microsoft.com/faq/951,0
28,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,4.039148671903071,0,https://spotify.com/blog/856,0
29,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7454064259382482,0,https://docs.google.com/terms,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8553885422075345,0,https://netflix.com/help,0
27,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1111111111111111,0,0,0,1,0,3.8100810205217313,0,https://amazon.com/home/488,0
29,8,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9952378913808873,0,https://linkedin.com/services,0
36,7,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08333333333333333,0,0,0,1,0,4.026556683144252,0,https://blog.twitter.com/contact/855,0
29,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7454064259382482,0,https://docs.google.com/terms,0
35,6,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08571428571428572,0,0,0,1,0,3.9900172174899016,0,https://docs.google.com/support/106,0
37,8,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08108108108108109,0,0,0,1,0,4.486348298002909,0,https://blog.linkedin.com/privacy/463,0
41,8,7,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.07317073170731707,0,0,0,1,0,4.061956505136042,0,https://support.facebook.com/products/599,0
33,7,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09090909090909091,0,0,0,1,0,4.063650847340264,0,https://shop.twitter.com/blog/538,0
30,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.606238928653389,0,https://shop.twitter.com/terms,0
35,6,3,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08571428571428572,0,0,0,1,0,4.207435516759524,0,https://api.github.com/services/391,0
28,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,3.824862957617356,0,https://spotify.com/home/303,0
33,7,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09090909090909091,0,0,0,1,0,3.919563347274704,0,https://shop.twitter.com/help/798,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6368421881310122,0,https://dropbox.com/docs,0
31,6,3,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,4.042433003725894,0,https://www.github.com/home/452,0
30,8,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9362434129830604,0,https://blog.facebook.com/docs,0
42,7,3,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.16666666666666666,0,0,0,1,0,4.353992649577884,0,https://www.twitter.com/docs/256?page=2884,0
37,6,9,1,2,4,2,3,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.026360459931184,0,https://api.drive.google.com/services,0
36,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.1111111111111111,0,0,0,1,0,4.474937501201926,0,https://dropbox.com/privacy?ref=3436,0
34,8,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,3.959094371350331,0,https://shop.facebook.com/home/296,0
32,7,3,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,4.054229296672174,0,https://www.youtube.com/docs/413,0
32,8,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,4.077819531114783,0,https://facebook.com/support/537,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8197738350294785,0,https://twitter.com/blog,0
28,6,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8423709931771084,0,https://www.amazon.com/terms,0
32,6,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,3.8400182662886326,0,https://docs.google.com/docs/603,0
27,9,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.606015279620733,0,https://microsoft.com/terms,0
27,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.856196298219381,0,https://spotify.com/privacy,0
36,7,7,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08333333333333333,0,0,0,1,0,4.218128820706466,0,https://support.netflix.com/docs/208,0
47,9,3,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.14893617021276595,0,0,0,1,0,4.293222627951164,0,https://api.microsoft.com/services/556?ref=6618,0
38,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.10526315789473684,0,0,0,1,0,4.271100790318225,0,https://twitter.com/services?page=5137,0
28,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7089660826946242,0,https://docs.google.com/help,0
34,7,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,3.9254106352407234,0,https://shop.spotify.com/about/636,0
31,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.0667842134731025,0,https://blog.google.com/privacy,0
30,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1,0,0,0,1,0,4.21506101220307,0,https://google.com/privacy/934,0
34,6,5,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,4.24173085589259,0,https://drive.google.com/about/868,0
30,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1,0,0,0,1,0,3.9614063297218425,0,https://github.com/contact/103,0
35,7,7,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.5900172174899025,0,https://support.spotify.com/support,0
44,6,9,1,2,4,2,3,0,0,3,1,1,0,0,0,0,4,0.09090909090909091,0,0,0,1,0,4.436260027531526,0,https://api.drive.google.com/contact?id=5781,0
26,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.642371448743902,0,https://google.com/contact,0
28,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9852281360342516,0,https://netflix.com/services,0
28,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,3.967720100474499,0,https://youtube.com/blog/822,0
36,6,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.19444444444444445,0,0,0,1,0,4.447702779220089,0,https://amazon.com/faq/158?page=4592,0
32,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,3.9292292966721747,0,https://spotify.com/products/116,0
27,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1111111111111111,0,0,0,1,0,4.134336113194453,0,https://dropbox.com/faq/863,0
25,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.513269689515108,0,https://twitter.com/terms,0
42,8,7,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.09523809523809523,0,0,0,1,0,4.415661470191764,0,https://support.linkedin.com/terms?id=8109,0
35,8,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08571428571428572,0,0,0,1,0,4.28614658824991,0,https://shop.linkedin.com/about/570,0
40,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.175,0,0,0,1,0,4.5653115322251026,0,https://facebook.com/privacy/388?id=7458,0
29,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,4.237291339955159,0,https://netflix.com/about/536,0
35,6,7,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.797020431713803,0,https://support.github.com/products,0
24,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7201755214643453,0,https://github.com/about,0
34,6,3,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,3.9842341646524884,0,https://www.google.com/contact/742,0
24,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7720552088742014,0,https://google.com/about,0
30,9,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.764735178725505,0,https://shop.microsoft.com/faq,0
42,13,3,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.09523809523809523,0,0,0,1,0,4.528873077386132,0,https://www.stackoverflow.com/help?id=2684,0
38,9,7,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.07894736842105263,0,0,0,1,0,4.16846567111059,0,https://support.wikipedia.org/docs/329,0
30,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1,0,0,0,1,0,3.698068512058838,0,https://amazon.com/contact/800,0
36,6,5,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08333333333333333,0,0,0,1,0,4.127986806877675,0,https://drive.google.com/support/212,0
27,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.1111111111111111,0,0,0,1,0,4.028604521628774,0,https://twitter.com/faq/469,0
41,6,9,1,2,5,3,3,0,0,4,0,0,0,0,0,0,3,0.07317073170731707,0,0,0,1,0,4.122693700152458,0,https://mail.docs.google.com/products/442,0
28,6,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,3.967720100474499,0,https://amazon.com/terms/937,0
29,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,3.7714370294611266,0,https://twitter.com/terms/371,0
40,9,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.1,0,0,0,1,0,4.227567157116928,0,https://microsoft.com/products?page=8838,0
45,6,13,1,2,4,2,3,0,0,3,1,1,0,0,0,0,4,0.08888888888888889,0,0,0,1,0,4.333209418831506,0,https://support.drive.google.com/docs?id=3979,0
28,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,4.021640636343319,0,https://dropbox.com/blog/592,0
28,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.726474118254375,0,https://dropbox.com/products,0
23,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8164027166443875,0,https://github.com/help,0
27,6,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.884155094595805,0,https://api.github.com/docs,0
41,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.17073170731707318,0,0,0,0,0,4.491459931341816,0,http://facebook.com/services/308?ref=8764,0
23,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6424896731661263,0,https://amazon.com/home,0
31,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,3.8975870361235367,0,https://dropbox.com/contact/955,0
41,6,4,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.0975609756097561,0,0,0,1,0,4.247557492317427,0,https://docs.google.com/services?ref=3344,0
26,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.026986833359286,0,https://github.com/privacy,0
37,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.10810810810810811,0,0,0,1,0,4.432294243948856,0,https://netflix.com/support?page=3314,0
29,9,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8573068568981284,0,https://www.microsoft.com/faq,0
33,13,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.165013816065913,0,https://stackoverflow.com/privacy,0
34,7,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.11764705882352941,0,0,0,1,0,4.219528282299548,0,https://spotify.com/terms?ref=1526,0
28,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,3.9232517969803378,0,https://youtube.com/help/505,0
31,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.0667842134731025,0,https://docs.google.com/privacy,0
32,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8164280318460246,0,https://mail.spotify.com/contact,0
32,6,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.125,0,0,0,1,0,4.327819531114783,0,https://amazon.com/docs?ref=2264,0
36,6,5,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08333333333333333,0,0,0,1,0,4.127986806877675,0,https://drive.google.com/support/757,0
37,6,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.1891891891891892,0,0,0,1,0,4.2629790410707376,0,https://google.com/terms/376?ref=6496,0
32,6,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,4.015319531114783,0,https://mail.google.com/help/316,0
39,7,4,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.10256410256410256,0,0,0,1,0,4.246188756990946,0,https://mail.twitter.com/terms?ref=1735,0
31,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,1,0,3.8488846166291197,0,https://youtube.com/support/422,0
25,8,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8936606896881854,0,https://linkedin.com/docs,0
28,8,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.182005814760213,0,https://linkedin.com/privacy,0
31,9,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.026619294188054,0,https://mail.wikipedia.org/home,0
38,6,10,1,2,4,2,3,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,4.1356995527464715,0,https://mail.drive.google.com/products,0
39,7,4,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.10256410256410256,0,0,0,1,0,4.304257026388135,0,https://mail.spotify.com/terms?ref=9459,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.740601562950723,0,https://spotify.com/help,0
37,8,7,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08108108108108109,0,0,0,1,0,4.208924987016683,0,https://support.linkedin.com/docs/829,0
28,8,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,4.066108939837481,0,https://facebook.com/faq/256,0
30,9,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6980685120588386,0,https://microsoft.com/products,0
29,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10344827586206896,0,0,0,1,0,3.935398667466764,0,https://dropbox.com/about/565,0
35,6,7,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08571428571428572,0,0,0,1,0,4.171860873964195,0,https://support.amazon.com/blog/172,0
27,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6007667814697597,0,https://twitter.com/contact,0
33,9,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.09090909090909091,0,0,0,1,0,3.7865221495303647,0,https://microsoft.com/support/979,0
32,7,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.09375,0,0,0,1,0,4.015319531114783,0,https://youtube.com/products/624,0
34,8,4,1,1,5,3,2,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,4.043057694064253,0,https://shop.linkedin.com/help/998,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.6572682296173897,0,https://youtube.com/home,0
44,6,3,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.1590909090909091,0,0,0,1,0,4.317052925307969,0,https://www.google.com/contact/683?page=8573,0
32,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9292292966721747,0,https://shop.netflix.com/support,0
30,9,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7144093452479408,0,https://www.microsoft.com/docs,0
38,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.18421052631578946,0,0,0,1,0,4.668980145022535,0,https://linkedin.com/faq/819?page=1627,0
44,9,4,1,1,4,2,2,0,0,3,1,1,0,0,0,0,4,0.09090909090909091,0,0,0,1,0,4.4474015047059146,0,https://shop.wikipedia.org/products?ref=7230,0
22,6,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3.481714572986072,0,http://google.com/blog,0
38,8,0,0,0,5,3,1,0,0,4,1,1,0,0,0,0,7,0.18421052631578946,0,0,0,1,0,4.471354487013931,0,https://facebook.com/terms/358?id=5487,0
30,6,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8150610122030697,0,https://api.github.com/support,0
29,7,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7454064259382487,0,https://www.twitter.com/about,0
42,7,4,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.16666666666666666,0,0,0,1,0,4.478876280478754,0,https://blog.twitter.com/docs/648?ref=8156,0
28,8,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.10714285714285714,0,0,0,1,0,4.2359263506290326,0,https://linkedin.com/faq/110,0
28,8,3,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.9407598325400897,0,https://api.facebook.com/faq,0
27,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.856196298219381,0,https://spotify.com/privacy,0
34,6,9,1,2,4,2,3,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.836600340868551,0,https://blog.docs.google.com/about,0
33,7,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.7487914677777425,0,https://shop.spotify.com/products,0
28,6,4,1,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8518232255517666,0,https://mail.google.com/docs,0
39,8,0,0,0,4,2,1,0,0,3,1,1,0,0,0,0,4,0.10256410256410256,0,0,0,1,0,4.438747090435226,0,https://facebook.com/services?page=1265,0
24,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.653107168362812,0,https://twitter.com/help,0
34,13,0,0,0,5,3,1,0,0,4,0,0,0,0,0,0,3,0.08823529411764706,0,0,0,1,0,4.24173085589259,0,https://stackoverflow.com/blog/655,0
47,8,4,1,1,5,3,2,0,0,4,1,1,0,0,0,0,7,0.14893617021276595,0,0,0,1,0,4.586295766479193,0,https://mail.linkedin.com/support/281?page=7251,0
27,7,0,0,0,4,2,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,1,0,3.8524975771042,0,https://twitter.com/privacy,0
